"","time","sum_size"
"1",1,1098
"2",2,1045
"3",3,1491
"4",4,1199
"5",5,1271
"6",6,1310
"7",7,1291
"8",8,1117
"9",9,1634
"10",10,1439
"11",11,1364
"12",12,1222
"13",13,1222
"14",14,1376
"15",15,1644
"16",16,1530
"17",17,1530
"18",18,1535
"19",19,1680
"20",20,1529
"21",21,1474
"22",22,1364
"23",23,1277
"24",24,1890
"25",25,1626
"26",26,1448
"27",27,1658
"28",28,1399
"29",29,1442
"30",30,1567
"31",31,1507
"32",32,1792
"33",33,1849
"34",34,1715
"35",35,1939
"36",36,1878
"37",37,1697
"38",38,1504
"39",39,1394
"40",40,1389
"41",41,1349
"42",42,1902
"43",43,1642
"44",44,1559
"45",45,1725
"46",46,1690
"47",47,1532
"48",48,1646
"49",49,1923
"50",50,1733
"51",51,1637
"52",52,1472
"53",53,1348
"54",54,1731
"55",55,1605
"56",56,1571
"57",57,1890
"58",58,2090
"59",59,2132
"60",60,1712
"61",61,1699
"62",62,1759
"63",63,1762
"64",64,2041
"65",65,2035
"66",66,1853
"67",67,1869
"68",68,1663
"69",69,1764
"70",70,2357
"71",71,1986
"72",72,1976
"73",73,1905
"74",74,1865
"75",75,1900
"76",76,1711
"77",77,1737
"78",78,1682
"79",79,2351
"80",80,1838
"81",81,1958
"82",82,1974
"83",83,1731
"84",84,2098
"85",85,1852
"86",86,1915
"87",87,1829
"88",88,2172
"89",89,2056
"90",90,1891
"91",91,1978
"92",92,2123
"93",93,2122
"94",94,2055
"95",95,2242
"96",96,1865
"97",97,2332
"98",98,2211
"99",99,2657
"100",100,2530
"101",101,2403
"102",102,2436
"103",103,2588
"104",104,2431
"105",105,2355
"106",106,2387
"107",107,2611
"108",108,2269
"109",109,2625
"110",110,2226
"111",111,2311
"112",112,2284
"113",113,2613
"114",114,2379
"115",115,2345
"116",116,2510
"117",117,2417
"118",118,2502
"119",119,2244
"120",120,2222
"121",121,2101
"122",122,2400
"123",123,2372
"124",124,2463
"125",125,2574
"126",126,2309
"127",127,2016
"128",128,2727
"129",129,2427
"130",130,2531
"131",131,2501
"132",132,2634
"133",133,2442
"134",134,2446
"135",135,2597
"136",136,2301
"137",137,2539
"138",138,2931
"139",139,2715
"140",140,2588
"141",141,2605
"142",142,2560
"143",143,2430
"144",144,2746
"145",145,2685
"146",146,2371
"147",147,2618
"148",148,2831
"149",149,2761
"150",150,2769
"151",151,2741
"152",152,2789
"153",153,2852
"154",154,2778
"155",155,3191
"156",156,2822
"157",157,3563
"158",158,3252
"159",159,2781
"160",160,2749
"161",161,2870
"162",162,3054
"163",163,3402
"164",164,2893
"165",165,2857
"166",166,2573
"167",167,2818
"168",168,2778
"169",169,2565
"170",170,2182
"171",171,2287
"172",172,2313
"173",173,2638
"174",174,2715
"175",175,2610
"176",176,2588
"177",177,3077
"178",178,3158
"179",179,3320
"180",180,3335
"181",181,2912
"182",182,2555
"183",183,2602
"184",184,2728
"185",185,3140
"186",186,2575
"187",187,2526
"188",188,2583
"189",189,2937
"190",190,2415
"191",191,2659
"192",192,2584
"193",193,3187
"194",194,3404
"195",195,2979
"196",196,2600
"197",197,3374
"198",198,3064
"199",199,3679
"200",200,3591
"201",201,3619
"202",202,3117
"203",203,3360
"204",204,3541
"205",205,3153
"206",206,3407
"207",207,3203
"208",208,2866
"209",209,2793
"210",210,3265
"211",211,2729
"212",212,2980
"213",213,2829
"214",214,2976
"215",215,3236
"216",216,3083
"217",217,3033
"218",218,2986
"219",219,3170
"220",220,3016
"221",221,2773
"222",222,2545
"223",223,2722
"224",224,2555
"225",225,2698
"226",226,3157
"227",227,2975
"228",228,2808
"229",229,2515
"230",230,2529
"231",231,2806
"232",232,2552
"233",233,2753
"234",234,2566
"235",235,2738
"236",236,3114
"237",237,2810
"238",238,2492
"239",239,2592
"240",240,2903
"241",241,2720
"242",242,3149
"243",243,3005
"244",244,3010
"245",245,3037
"246",246,2692
"247",247,2799
"248",248,2941
"249",249,3119
"250",250,3193
"251",251,3191
"252",252,2832
"253",253,2991
"254",254,2600
"255",255,2645
"256",256,2871
"257",257,2614
"258",258,2785
"259",259,2812
"260",260,3160
"261",261,3406
"262",262,3093
"263",263,3308
"264",264,3186
"265",265,2980
"266",266,3232
"267",267,3706
"268",268,2863
"269",269,2727
"270",270,3091
"271",271,3099
"272",272,3179
"273",273,3350
"274",274,3176
"275",275,3046
"276",276,2901
"277",277,3071
"278",278,3094
"279",279,3198
"280",280,3296
"281",281,3102
"282",282,3135
"283",283,3087
"284",284,3003
"285",285,3609
"286",286,3272
"287",287,3409
"288",288,3330
"289",289,3200
"290",290,2946
"291",291,2700
"292",292,2919
"293",293,2909
"294",294,2893
"295",295,2976
"296",296,3031
"297",297,2901
"298",298,2851
"299",299,3069
"300",300,2793
"301",301,2795
"302",302,3118
"303",303,3585
"304",304,3196
"305",305,2783
"306",306,2992
"307",307,3101
"308",308,2821
"309",309,3302
"310",310,3322
"311",311,2990
"312",312,2947
"313",313,2970
"314",314,3181
"315",315,3484
"316",316,3450
"317",317,3011
"318",318,3193
"319",319,2914
"320",320,2577
"321",321,3208
"322",322,3627
"323",323,3774
"324",324,3340
"325",325,3886
"326",326,3741
"327",327,3451
"328",328,3511
"329",329,3339
"330",330,3707
"331",331,3687
"332",332,3508
"333",333,3307
"334",334,3481
"335",335,3162
"336",336,3407
"337",337,3574
"338",338,3268
"339",339,3007
"340",340,3114
"341",341,3384
"342",342,3245
"343",343,2927
"344",344,3699
"345",345,3261
"346",346,3771
"347",347,3435
"348",348,3492
"349",349,4162
"350",350,3571
"351",351,3393
"352",352,3163
"353",353,3495
"354",354,3267
"355",355,3130
"356",356,3145
"357",357,3119
"358",358,3036
"359",359,3674
"360",360,3670
"361",361,3382
"362",362,3228
"363",363,2989
"364",364,2864
"365",365,3345
"366",366,3154
"367",367,3019
"368",368,3513
"369",369,3619
"370",370,3375
"371",371,3630
"372",372,3909
"373",373,3340
"374",374,3721
"375",375,3720
"376",376,4052
"377",377,3383
"378",378,3129
"379",379,3303
"380",380,3111
"381",381,3198
"382",382,3315
"383",383,3314
"384",384,3811
"385",385,3333
"386",386,3203
"387",387,3280
"388",388,3362
"389",389,3946
"390",390,3633
"391",391,3713
"392",392,3897
"393",393,3582
"394",394,3691
"395",395,3831
"396",396,3647
"397",397,3982
"398",398,3716
"399",399,3653
"400",400,3223
"401",401,3760
"402",402,3406
"403",403,3247
"404",404,3200
"405",405,3204
"406",406,3837
"407",407,3841
"408",408,3742
"409",409,3149
"410",410,3773
"411",411,3569
"412",412,3455
"413",413,3377
"414",414,3658
"415",415,3606
"416",416,3594
"417",417,3290
"418",418,3772
"419",419,3582
"420",420,3699
"421",421,4204
"422",422,4005
"423",423,4037
"424",424,3701
"425",425,3594
"426",426,3799
"427",427,4041
"428",428,3903
"429",429,3546
"430",430,3538
"431",431,4275
"432",432,4186
"433",433,3744
"434",434,3709
"435",435,4211
"436",436,4783
"437",437,4309
"438",438,4061
"439",439,4092
"440",440,4021
"441",441,3898
"442",442,4190
"443",443,4166
"444",444,3647
"445",445,3405
"446",446,3532
"447",447,3675
"448",448,3736
"449",449,3319
"450",450,4146
"451",451,4071
"452",452,3512
"453",453,3142
"454",454,3481
"455",455,3305
"456",456,4097
"457",457,3389
"458",458,4153
"459",459,3862
"460",460,3697
"461",461,4283
"462",462,3857
"463",463,3915
"464",464,3610
"465",465,4106
"466",466,3990
"467",467,4490
"468",468,3807
"469",469,4133
"470",470,4463
"471",471,4133
"472",472,3719
"473",473,3569
"474",474,4061
"475",475,3713
"476",476,4089
"477",477,3908
"478",478,3836
"479",479,3624
"480",480,3439
"481",481,3237
"482",482,3686
"483",483,3700
"484",484,4065
"485",485,3689
"486",486,3795
"487",487,3770
"488",488,3577
"489",489,3582
"490",490,3262
"491",491,4031
"492",492,4094
"493",493,3721
"494",494,3878
"495",495,4364
"496",496,3681
"497",497,4176
"498",498,3734
"499",499,3588
"500",500,3162
"501",501,3663
"502",502,3779
"503",503,3749
"504",504,3732
"505",505,3962
"506",506,4023
"507",507,4049
"508",508,3408
