"","time","MR_mean_summ","MR_sd_summ"
"1",1,0.741421744879928,0.264144363206897
"2",2,0.773675317546295,0.254917118967021
"3",3,0.75945544051283,0.265973456980987
"4",4,0.746926707083971,0.271059224108542
"5",5,0.697042057415988,0.27513494820066
"6",6,0.752355079214465,0.269466677532896
"7",7,0.773158807120977,0.265955052360019
"8",8,0.677964877298799,0.32392416538251
"9",9,0.717452335550344,0.302855181531334
"10",10,0.729592461549404,0.29198154216962
"11",11,0.729070606154839,0.286422088010239
"12",12,0.711405399408555,0.286495653805321
"13",13,0.724218378902544,0.28609240608531
"14",14,0.705123057098069,0.286855975528631
"15",15,0.706435144260758,0.291636320329579
"16",16,0.769770319461024,0.271896607739721
"17",17,0.765787847677049,0.25967524677992
"18",18,0.768679246226904,0.261076796799994
"19",19,0.743377051662078,0.269633809635287
"20",20,0.731039138209964,0.274529289432422
"21",21,0.771833923169353,0.262056218786932
"22",22,0.67252827213623,0.31677627730962
"23",23,0.701075538666754,0.291506167320904
"24",24,0.708975281906865,0.302388731879454
"25",25,0.728826095308389,0.286299785450945
"26",26,0.740833091597102,0.281980191735651
"27",27,0.771348674691761,0.272283003941788
"28",28,0.785170998611712,0.268006490732425
"29",29,0.755811824451905,0.302192819168287
"30",30,0.73056165360295,0.310206454724298
"31",31,0.713479241959487,0.300033871209733
"32",32,0.726354209871195,0.292667513738181
"33",33,0.750705597534486,0.282376545607322
"34",34,0.754964109967157,0.274486321459548
"35",35,0.743988329568055,0.274975143174839
"36",36,0.722469265888809,0.291611102840933
"37",37,0.716998123201439,0.289790414946607
"38",38,0.696477554521373,0.300403856311451
"39",39,0.72260500745541,0.283916696679346
"40",40,0.701311483989271,0.294559976594658
"41",41,0.737125223195937,0.276046881909188
"42",42,0.707746485463341,0.308854822530225
"43",43,0.650097353378816,0.346935685546184
"44",44,0.657657612041508,0.316008910378096
"45",45,0.72243102728079,0.296620842633019
"46",46,0.700080704253218,0.307652868851494
"47",47,0.714683237475038,0.299144744879773
"48",48,0.720699867532144,0.291358232029328
"49",49,0.697383058503988,0.307440566839834
"50",50,0.71064121063327,0.295614183246161
"51",51,0.748138927169752,0.284539591323175
"52",52,0.759277231017158,0.281077056021916
"53",53,0.714961713790889,0.295832171618949
"54",54,0.731002960266975,0.290901996019357
"55",55,0.734342590830561,0.284854425245907
"56",56,0.690927177418054,0.320991019551491
"57",57,0.750410423581718,0.290983456167636
"58",58,0.719897361536745,0.289612122925725
"59",59,0.732939673090114,0.289752079982017
"60",60,0.776926392398168,0.266700750688376
"61",61,0.776283697511166,0.267774967099384
"62",62,0.735914880196417,0.27793249671365
"63",63,0.746297250409974,0.276920859683226
"64",64,0.690193964031988,0.312652932981169
"65",65,0.709455820772212,0.298578177025819
"66",66,0.742990129631265,0.285107297824939
"67",67,0.741566467584628,0.301394910534503
"68",68,0.762552424301667,0.286109488541839
"69",69,0.769023445592087,0.283176285470938
"70",70,0.754288973541281,0.280822101419691
"71",71,0.661054411821135,0.339681602911181
"72",72,0.699245122354667,0.313767597959987
"73",73,0.711582786191625,0.307076775317231
"74",74,0.696546504711644,0.308194358920983
"75",75,0.708414399623479,0.294898710545103
"76",76,0.702319466756754,0.294073704020649
"77",77,0.659958198341845,0.328422179957211
"78",78,0.666035546818957,0.332027694839793
"79",79,0.659986254353828,0.339236703231958
"80",80,0.685259053565399,0.316244266650657
"81",81,0.712535297330415,0.308640154386778
"82",82,0.71640219082607,0.291309614903021
"83",83,0.731305021833024,0.283868652150057
"84",84,0.69079441275986,0.298266198508056
"85",85,0.684718639557297,0.301385283684519
"86",86,0.731831206968124,0.297252711701939
"87",87,0.719586977476088,0.299710123233056
"88",88,0.724663165820333,0.292253570217233
"89",89,0.700856619511777,0.319450809258271
"90",90,0.710377509304409,0.307152734694796
"91",91,0.652201149121991,0.338177414940991
"92",92,0.717180800968453,0.299234467950036
"93",93,0.731205063287887,0.291957715341039
"94",94,0.760729071859373,0.282228648115932
"95",95,0.639310133549234,0.347521193886273
"96",96,0.680640170408878,0.324568599530981
"97",97,0.661914716588655,0.319224613456291
"98",98,0.689906853533496,0.305381871204954
"99",99,0.671682383859822,0.307492046826461
"100",100,0.678030716895464,0.317664266609394
"101",101,0.673741924590843,0.312370523971255
"102",102,0.7023849964957,0.302755575825288
"103",103,0.730889211175954,0.292457222968602
"104",104,0.696546294515864,0.301895196090574
"105",105,0.727578195429268,0.294145553756356
"106",106,0.70982112250249,0.292539403055075
"107",107,0.68301717013303,0.320403530868215
"108",108,0.706186845779109,0.299477516304058
"109",109,0.709673792051237,0.299263060936315
"110",110,0.73239312232888,0.284494410297951
"111",111,0.736961158597457,0.280061912761598
"112",112,0.703384389429653,0.302079115356805
"113",113,0.704888743805426,0.300457080116112
"114",114,0.75545010763373,0.281679406153786
"115",115,0.684095114742702,0.335554615001105
"116",116,0.679928539521536,0.344811166386156
"117",117,0.702179556447944,0.321069412627933
"118",118,0.712322227860621,0.310458315359274
"119",119,0.690344272144002,0.317434640950924
"120",120,0.691043258021677,0.311378797629534
"121",121,0.703718513500645,0.310354444317909
"122",122,0.69825462593031,0.315704521380971
"123",123,0.70491714184182,0.310574602499214
"124",124,0.704789911979046,0.320421620218553
"125",125,0.664757224172057,0.322302157649773
"126",126,0.681681398921033,0.31106232138591
"127",127,0.671567445643727,0.332145326022481
"128",128,0.674874206501257,0.321831236469336
"129",129,0.661151247739681,0.329580812563618
"130",130,0.706389157028904,0.306913798000975
"131",131,0.731646768994756,0.296781289344106
"132",132,0.711542684652406,0.308516520290034
"133",133,0.701933960423533,0.319694809242897
"134",134,0.718289711425637,0.301434197614554
"135",135,0.715025141396793,0.306428788204095
"136",136,0.739147108511351,0.288963010087463
"137",137,0.709200122609008,0.295337423486528
"138",138,0.721468261673074,0.293786069689906
"139",139,0.72726651347444,0.2904205849802
"140",140,0.687602842913816,0.317557689794536
"141",141,0.698974128158615,0.315490327317095
"142",142,0.702035515586904,0.306029405506837
"143",143,0.671814888722053,0.308269974382636
"144",144,0.683283831295247,0.322828470376421
"145",145,0.6687007161376,0.329357242029692
"146",146,0.698160363398057,0.310866600561478
"147",147,0.692774249678243,0.310610565639812
"148",148,0.701888166876008,0.316679995650129
"149",149,0.689750544969837,0.325262373451723
"150",150,0.68852847559826,0.332737474528487
"151",151,0.681640244287831,0.333923933569744
"152",152,0.69803872260461,0.326272375661323
"153",153,0.681295115366001,0.324996924623794
"154",154,0.662032426907647,0.330729492013682
"155",155,0.639852624683013,0.333680810490162
"156",156,0.683867318076405,0.321016910063958
"157",157,0.711068595412108,0.312096870620966
"158",158,0.718280181641201,0.299636433484932
"159",159,0.740177797724832,0.295040200776099
"160",160,0.700252581876438,0.325599162530972
"161",161,0.72699719631011,0.316795946166903
"162",162,0.736050123725112,0.307021448541045
"163",163,0.708661474276502,0.320328278220522
"164",164,0.699069541380265,0.303911013909758
"165",165,0.705172469153022,0.302387713463276
"166",166,0.711541984678159,0.317986005974121
"167",167,0.684692923899262,0.333134768726377
"168",168,0.680836781431221,0.336352242343404
"169",169,0.702389248304394,0.314740402239049
"170",170,0.696206417646055,0.322835866023355
"171",171,0.700921230268855,0.316252300328713
"172",172,0.689932017479385,0.322968988590185
"173",173,0.705247977562668,0.315403762671253
"174",174,0.7128483831464,0.311797623320129
"175",175,0.692855461706672,0.320206197989593
"176",176,0.703753624877828,0.314940582835557
"177",177,0.712748786015575,0.317364984796705
"178",178,0.70163613369769,0.326255379531361
"179",179,0.700554137750335,0.315535166654044
"180",180,0.704791570973577,0.306068411091565
"181",181,0.682710826697887,0.324977730139448
"182",182,0.718283477396155,0.311558203071697
"183",183,0.685681872343585,0.312958929495813
"184",184,0.691695996134225,0.315717781124176
"185",185,0.691708020428065,0.313126572135276
"186",186,0.70163253318683,0.302857633404343
"187",187,0.683153045953646,0.321925185400644
"188",188,0.690267614772165,0.314671230506732
"189",189,0.720193239496763,0.309911637000474
"190",190,0.694279858533623,0.317607922736975
"191",191,0.720636832821815,0.313902637001876
